code,mode,q1,q2,q3,q4,q5,q6,q7,q8,q9,q10,archetype_title
9568,similarity,4,2,1,1,3,3,5,5,1,2,The Aesthetic Rover
9569,similarity,0,0,1,0,2,4,0,5,5,5,The Free Spirit
9570,similarity,4,1,0,4,0,5,5,4,2,1,The Midnight Coder
9571,similarity,2,5,0,3,3,5,0,3,4,3,The Quiet Observer
9572,similarity,0,0,0,2,1,0,1,2,1,0,The Aesthetic Rover
9573,similarity,2,4,5,0,5,1,0,1,3,2,The Grounded Loyalist
9574,similarity,0,5,5,5,4,3,2,0,0,4,The Midnight Coder
9575,similarity,4,3,3,4,2,2,3,0,2,5,The Calm Strategist
9576,similarity,0,4,4,2,5,3,2,3,0,1,The Minimalist Architect
9577,similarity,4,2,4,3,3,5,3,2,3,3,The Free Spirit
9578,similarity,2,2,3,1,3,0,4,1,5,0,The Spontaneous Socialite
9579,similarity,4,1,3,0,0,1,5,0,2,2,The Pure Creator
9580,similarity,2,1,1,5,4,0,4,5,4,4,The Digital Nomad
9581,similarity,0,0,2,3,1,2,5,5,1,0,The Free Spirit
9582,similarity,4,0,2,2,1,3,0,4,3,3,The Midnight Coder
9583,similarity,0,5,1,1,5,4,5,3,1,5,The Pure Creator
9584,similarity,4,3,1,5,2,4,0,0,2,5,The Minimalist Architect
9585,similarity,2,4,5,4,0,5,2,5,0,2,The Grounded Loyalist
9586,similarity,4,2,0,2,5,0,1,5,3,4,The Focused Builder
9587,similarity,2,3,0,1,3,2,2,4,5,0,The Direct Idealist
9588,similarity,0,1,5,0,0,1,3,3,2,3,The Minimalist Architect
9589,similarity,4,2,5,4,4,2,4,2,4,5,The Free Spirit
9590,similarity,0,0,5,3,2,4,3,1,2,1,The Focused Builder
9591,similarity,4,0,4,1,1,5,4,0,3,4,The Pure Creator
9592,similarity,2,5,4,0,5,0,5,4,1,0,The Digital Nomad
9593,similarity,4,5,2,5,2,5,4,3,2,0,The Quiet Observer
9594,similarity,2,4,3,3,0,1,5,2,0,3,The Aesthetic Rover
9595,similarity,0,4,3,2,0,2,0,1,3,5,The Pure Creator
9596,similarity,4,3,2,1,3,3,0,0,5,1,The Minimalist Architect
9597,similarity,0,3,2,5,1,3,1,0,3,3,The Quiet Observer
9598,similarity,4,2,0,4,4,4,2,5,4,0,The Focused Builder
9599,similarity,2,2,1,2,4,5,3,4,2,2,The Direct Idealist
9600,similarity,4,1,1,1,2,1,2,1,3,4,The Spontaneous Socialite
9601,similarity,2,5,0,0,5,2,3,0,1,1,The Calm Strategist
9602,similarity,0,0,0,4,3,1,4,5,5,1,The Focused Builder
9603,similarity,2,4,0,5,0,3,3,5,0,3,The Free Spirit
9604,similarity,0,4,5,4,0,4,4,4,4,0,The Spontaneous Socialite
9605,similarity,4,3,5,2,3,5,5,3,5,2,The Quiet Observer
9606,similarity,2,3,3,1,1,5,5,2,3,4,The Aesthetic Rover
9607,similarity,4,2,4,5,5,0,0,5,4,1,The Grounded Loyalist
9608,similarity,2,2,4,4,4,1,1,4,2,3,The Midnight Coder
9609,similarity,0,1,3,3,2,2,2,4,4,5,The Quiet Observer
9610,similarity,2,1,3,1,5,2,1,3,1,0,The Minimalist Architect
9611,similarity,0,0,1,0,3,3,2,2,5,2,The Grounded Loyalist
9612,similarity,4,0,2,5,3,4,3,1,0,4,The Spontaneous Socialite
9613,similarity,2,5,2,3,0,0,2,0,4,0,The Calm Strategist
9614,similarity,4,5,1,2,4,1,3,0,5,3,The Digital Nomad
9615,similarity,2,4,1,0,1,0,4,3,3,5,The Free Spirit
9616,similarity,0,2,1,5,1,2,3,2,5,1,The Spontaneous Socialite
9617,similarity,2,2,0,4,5,3,5,1,2,4,The Pure Creator
9618,similarity,0,1,0,2,2,4,0,0,0,0,The Digital Nomad
9619,similarity,4,1,4,1,0,4,1,5,1,0,The Grounded Loyalist
9620,similarity,2,0,5,5,3,5,0,5,5,3,The Midnight Coder
9621,similarity,4,0,5,4,3,0,1,4,0,5,The Direct Idealist
9622,similarity,2,5,4,3,1,1,2,3,4,1,The Minimalist Architect
9623,similarity,0,5,4,1,4,3,1,0,0,4,The Grounded Loyalist
9624,similarity,2,4,2,0,2,2,2,5,3,0,The Focused Builder
9625,similarity,0,4,3,5,1,3,3,5,5,2,The Direct Idealist
9626,similarity,4,3,3,3,5,5,2,4,2,4,The Digital Nomad
9627,similarity,0,3,2,2,2,0,3,3,0,1,The Calm Strategist
9628,similarity,4,2,2,2,0,5,5,2,1,1,The Aesthetic Rover
9629,similarity,2,2,0,1,0,1,0,1,5,3,The Pure Creator
9630,similarity,0,0,1,0,3,2,5,0,1,0,The Digital Nomad
9631,similarity,2,1,1,4,1,3,0,4,4,2,The Quiet Observer
9632,similarity,0,5,0,3,4,3,1,3,0,4,The Aesthetic Rover
9633,similarity,4,4,0,2,4,4,0,2,3,1,The Direct Idealist
9634,similarity,0,4,0,0,2,5,1,1,5,3,The Midnight Coder
9635,similarity,4,3,5,5,5,1,2,0,2,5,The Calm Strategist
9636,similarity,2,3,5,3,3,2,1,0,0,2,The Focused Builder
9637,similarity,0,2,3,2,0,1,2,5,2,2,The Direct Idealist
9638,similarity,2,2,4,1,0,2,3,4,5,4,The Spontaneous Socialite
9639,similarity,0,1,4,5,4,4,5,1,1,1,The Calm Strategist
9640,similarity,4,1,3,4,1,5,4,0,4,3,The Aesthetic Rover
9641,similarity,0,0,3,3,5,4,5,5,0,5,The Free Spirit
9642,similarity,4,0,1,1,4,0,0,5,4,1,The Midnight Coder
9643,similarity,2,4,2,0,2,1,5,4,1,4,The Quiet Observer
9644,similarity,0,5,2,4,5,2,0,3,3,0,The Aesthetic Rover
9645,similarity,2,3,1,3,3,4,1,2,0,2,The Grounded Loyalist
9646,similarity,0,4,1,2,3,3,0,1,2,3,The Midnight Coder
9647,similarity,4,2,1,0,0,4,1,4,5,5,The Calm Strategist
9648,similarity,0,3,0,5,4,0,2,4,1,1,The Minimalist Architect
9649,similarity,4,1,0,3,1,1,3,3,5,4,The Free Spirit
9650,similarity,2,0,4,2,5,0,3,2,0,0,The Spontaneous Socialite
9651,similarity,4,0,5,1,5,1,4,1,4,2,The Pure Creator
9652,similarity,2,5,5,5,2,3,5,0,1,5,The Digital Nomad
9653,similarity,0,5,4,4,0,4,4,0,3,1,The Free Spirit
9654,similarity,4,4,4,5,3,5,5,5,0,1,The Midnight Coder
9655,similarity,0,4,2,3,3,5,0,2,2,4,The Pure Creator
9656,similarity,4,2,3,2,1,0,5,1,0,0,The Minimalist Architect
9657,similarity,2,3,3,0,4,1,0,0,1,2,The Grounded Loyalist
9658,similarity,4,1,2,5,2,3,1,5,5,4,The Focused Builder
9659,similarity,2,2,2,4,1,2,2,5,0,1,The Direct Idealist
9660,similarity,0,0,0,2,5,3,1,4,4,3,The Minimalist Architect
9661,similarity,4,1,1,1,3,5,3,3,1,5,The Free Spirit
9662,similarity,0,5,1,0,0,0,4,0,3,2,The Focused Builder
9663,similarity,4,0,0,4,0,5,3,5,1,2,The Pure Creator
9664,similarity,2,4,0,3,3,1,4,5,2,4,The Digital Nomad
9665,similarity,4,3,0,1,1,2,5,4,0,1,The Quiet Observer
9666,similarity,2,3,5,0,4,3,4,3,1,3,The Aesthetic Rover
9667,similarity,0,2,5,5,2,4,5,2,5,5,The Pure Creator
9668,similarity,3,2,3,3,2,4,0,1,2,2,The Grounded Loyalist
9669,similarity,5,0,4,2,5,5,1,0,4,4,The Focused Builder
9670,similarity,3,1,4,1,3,0,0,4,2,0,The Direct Idealist
9671,similarity,1,5,3,5,0,2,2,3,3,3,The Minimalist Architect
9672,similarity,3,0,3,4,0,1,3,2,1,3,The Calm Strategist
9673,similarity,1,4,1,2,4,2,2,1,2,5,The Focused Builder
9674,similarity,5,5,2,1,1,4,3,0,0,1,The Pure Creator
9675,similarity,1,3,2,0,5,5,4,5,1,4,The Spontaneous Socialite
9676,similarity,5,4,1,4,4,0,3,5,5,0,The Quiet Observer
9677,similarity,3,2,1,3,2,0,4,4,3,2,The Aesthetic Rover
9678,similarity,1,3,1,1,0,1,5,1,4,5,The Pure Creator
9679,similarity,3,1,0,2,3,2,0,0,2,1,The Midnight Coder
9680,similarity,1,2,0,1,3,3,5,5,3,3,The Quiet Observer
9681,similarity,5,0,4,5,0,3,0,5,1,4,The Focused Builder
9682,similarity,1,4,5,4,4,4,2,4,2,0,The Grounded Loyalist
9683,similarity,5,5,5,3,1,5,1,3,0,2,The Spontaneous Socialite
9684,similarity,3,3,4,1,5,1,2,2,4,5,The Calm Strategist
9685,similarity,1,4,4,0,5,0,3,1,5,1,The Focused Builder
9686,similarity,3,2,2,4,2,1,2,4,3,3,The Free Spirit
9687,similarity,1,3,3,3,0,3,3,4,4,0,The Spontaneous Socialite
9688,similarity,5,1,3,2,3,4,4,3,2,2,The Quiet Observer
9689,similarity,1,2,2,0,3,5,3,2,4,4,The Digital Nomad
9690,similarity,5,0,2,5,1,5,4,1,1,4,The Grounded Loyalist
9691,similarity,3,1,2,4,4,0,5,0,3,1,The Midnight Coder
9692,similarity,1,5,1,2,2,1,0,0,0,3,The Quiet Observer
9693,similarity,3,5,1,1,1,3,0,5,4,5,The Minimalist Architect
9694,similarity,1,4,5,5,5,2,1,2,5,2,The Grounded Loyalist
9695,similarity,5,4,0,4,3,3,2,1,3,4,The Spontaneous Socialite
9696,similarity,1,3,0,3,0,4,1,0,5,0,The Direct Idealist
9697,similarity,5,3,5,1,4,0,2,5,2,3,The Digital Nomad
9698,similarity,3,2,5,0,3,1,3,5,4,3,The Free Spirit
9699,similarity,5,0,3,5,1,0,2,4,1,5,The Aesthetic Rover
9700,similarity,3,1,4,3,4,2,3,3,3,2,The Pure Creator
9701,similarity,1,5,4,2,2,3,4,2,0,4,The Digital Nomad
9702,similarity,5,0,3,0,2,4,5,5,4,0,The Grounded Loyalist
9703,similarity,1,4,3,5,5,4,4,4,0,3,The Aesthetic Rover
9704,similarity,5,5,1,0,3,5,0,4,3,5,The Direct Idealist
9705,similarity,3,3,2,4,0,0,1,3,5,1,The Minimalist Architect
9706,similarity,5,3,2,3,0,2,0,2,2,3,The Calm Strategist
9707,similarity,3,2,1,1,4,1,1,1,4,4,The Focused Builder
9708,similarity,1,2,1,0,1,2,2,0,1,0,The Direct Idealist
9709,similarity,5,1,1,5,5,3,1,0,5,2,The Digital Nomad
9710,similarity,1,1,0,3,4,5,2,3,1,5,The Calm Strategist
9711,similarity,5,0,0,2,2,0,3,2,4,1,The Aesthetic Rover
9712,similarity,3,0,4,1,0,5,4,1,0,3,The Pure Creator
9713,similarity,5,5,5,5,3,1,3,0,3,0,The Midnight Coder
9714,similarity,3,3,5,4,1,2,4,5,5,2,The Quiet Observer
9715,similarity,1,4,4,2,0,3,0,5,2,4,The Aesthetic Rover
9716,similarity,5,2,4,1,4,3,5,4,4,5,The Direct Idealist
9717,similarity,1,3,2,0,2,4,0,3,2,1,The Midnight Coder
9718,similarity,5,1,3,4,5,5,1,0,5,3,The Calm Strategist
9719,similarity,3,1,3,3,5,1,0,5,1,0,The Focused Builder
9720,similarity,5,0,2,2,2,2,1,5,4,2,The Free Spirit
9721,similarity,3,0,2,0,0,1,2,4,0,4,The Spontaneous Socialite
9722,similarity,1,5,2,5,3,3,3,3,3,0,The Calm Strategist
9723,similarity,3,5,1,3,3,4,2,2,5,3,The Digital Nomad
9724,similarity,1,4,1,2,1,5,3,1,3,5,The Free Spirit
9725,similarity,5,4,5,1,4,4,5,4,0,5,The Midnight Coder
9726,similarity,3,3,0,5,2,0,4,4,2,2,The Quiet Observer
9727,similarity,5,3,0,4,1,1,5,3,5,4,The Minimalist Architect
9728,similarity,3,2,5,3,5,2,0,2,1,0,The Grounded Loyalist
9729,similarity,1,2,5,1,3,4,5,1,5,3,The Midnight Coder
9730,similarity,3,1,3,2,0,3,0,0,0,5,The Direct Idealist
9731,similarity,1,5,4,0,4,4,1,0,4,1,The Minimalist Architect
9732,similarity,5,5,4,5,3,0,2,5,5,4,The Free Spirit
9733,similarity,3,4,3,4,1,1,1,2,3,4,The Spontaneous Socialite
9734,similarity,5,4,3,2,5,0,2,1,0,0,The Pure Creator
9735,similarity,3,3,1,1,2,2,3,0,2,3,The Digital Nomad
9736,similarity,1,3,2,5,2,3,3,5,0,5,The Free Spirit
9737,similarity,3,2,2,4,5,4,4,5,1,1,The Aesthetic Rover
9738,similarity,1,2,0,3,3,3,5,4,5,3,The Pure Creator
9739,similarity,5,1,1,1,0,5,4,3,0,0,The Minimalist Architect
9740,similarity,3,1,1,0,0,0,5,2,4,2,The Grounded Loyalist
9741,similarity,5,0,0,5,4,1,0,5,5,4,The Focused Builder
9742,similarity,3,0,0,3,1,3,1,4,3,5,The Direct Idealist
9743,similarity,1,5,4,2,5,2,0,4,1,1,The Minimalist Architect
9744,similarity,3,5,5,0,4,3,1,3,2,3,The Calm Strategist
9745,similarity,1,3,5,5,2,5,2,2,0,0,The Focused Builder
9746,similarity,5,4,4,4,0,0,1,1,1,2,The Pure Creator
9747,similarity,1,2,4,2,3,5,3,0,5,4,The Spontaneous Socialite
9748,similarity,5,1,2,1,1,1,4,0,0,1,The Quiet Observer
9749,similarity,3,1,3,0,0,2,3,3,4,3,The Aesthetic Rover
9750,similarity,1,0,3,4,4,3,4,2,2,5,The Pure Creator
9751,similarity,3,0,2,3,2,5,5,1,3,0,The Midnight Coder
9752,similarity,1,5,2,1,5,4,0,0,1,2,The Quiet Observer
9753,similarity,5,5,2,0,5,5,5,5,2,4,The Focused Builder
9754,similarity,1,4,1,5,2,0,0,5,0,0,The Grounded Loyalist
9755,similarity,5,4,1,5,0,2,1,4,1,3,The Spontaneous Socialite
9756,similarity,3,3,5,4,4,1,0,3,5,5,The Calm Strategist
9757,similarity,1,3,0,3,3,2,1,0,1,1,The Focused Builder
9758,similarity,3,1,0,1,1,4,3,5,4,4,The Free Spirit
9759,similarity,1,2,5,0,4,5,2,5,2,0,The Spontaneous Socialite
9760,similarity,5,0,5,4,2,4,3,4,3,0,The Quiet Observer
9761,similarity,1,1,3,3,5,0,4,3,1,3,The Digital Nomad
9762,similarity,5,5,4,2,5,1,5,2,2,5,The Grounded Loyalist
9763,similarity,3,0,4,0,3,2,4,1,0,1,The Midnight Coder
9764,similarity,1,4,3,5,0,4,5,0,2,4,The Quiet Observer
9765,similarity,3,3,3,3,4,3,0,4,5,0,The Minimalist Architect
9766,similarity,1,3,1,2,3,4,5,3,3,2,The Grounded Loyalist
9767,similarity,5,2,2,1,1,5,0,2,4,5,The Spontaneous Socialite
9768,similarity,1,2,2,5,5,1,1,1,2,1,The Direct Idealist
9769,similarity,5,1,0,4,2,0,1,0,3,1,The Digital Nomad
9770,similarity,3,1,1,3,2,1,2,5,1,3,The Free Spirit
9771,similarity,5,5,1,1,5,3,3,5,3,0,The Aesthetic Rover
9772,similarity,3,0,0,0,3,4,4,4,0,2,The Pure Creator
9773,similarity,1,4,0,4,1,5,3,1,2,4,The Digital Nomad
9774,similarity,5,5,4,3,0,5,4,0,5,1,The Grounded Loyalist
9775,similarity,1,3,5,2,4,0,5,5,3,3,The Aesthetic Rover
9776,similarity,5,4,5,0,1,1,4,5,5,5,The Direct Idealist
9777,similarity,3,2,4,5,5,3,5,4,2,0,The Minimalist Architect
9778,similarity,5,3,4,4,2,2,0,3,4,2,The Calm Strategist
9779,similarity,3,1,2,2,2,3,5,2,1,4,The Focused Builder
9780,similarity,1,0,3,3,0,5,1,5,3,1,The Direct Idealist
9781,similarity,5,0,3,1,3,0,2,4,0,3,The Digital Nomad
9782,similarity,0,5,2,0,1,5,3,4,2,5,The Focused Builder
9783,similarity,4,5,2,5,0,0,2,3,0,2,The Pure Creator
9784,similarity,2,3,2,3,4,2,3,2,3,4,The Digital Nomad
9785,similarity,4,4,1,2,2,3,4,1,5,0,The Quiet Observer
9786,similarity,2,2,1,1,5,4,3,0,2,0,The Aesthetic Rover
9787,similarity,0,3,5,5,5,4,4,0,4,3,The Pure Creator
9788,similarity,4,1,0,4,2,5,5,3,1,5,The Minimalist Architect
9789,similarity,0,2,0,2,0,0,4,2,3,1,The Quiet Observer
9790,similarity,4,0,5,1,4,2,0,1,1,4,The Focused Builder
9791,similarity,2,1,5,0,3,1,1,0,4,0,The Direct Idealist
9792,similarity,4,5,3,4,1,2,2,5,0,2,The Spontaneous Socialite
9793,similarity,2,0,4,3,4,4,1,5,3,5,The Calm Strategist
9794,similarity,0,4,4,1,2,5,2,4,5,1,The Focused Builder
9795,similarity,2,5,3,0,0,0,3,3,2,1,The Free Spirit
9796,similarity,0,3,3,5,5,5,2,0,4,4,The Spontaneous Socialite
9797,similarity,4,1,3,3,3,1,3,5,2,0,The Quiet Observer
9798,similarity,2,2,2,2,0,2,4,4,3,2,The Aesthetic Rover
9799,similarity,4,0,2,1,4,3,3,4,1,4,The Grounded Loyalist
9800,similarity,2,1,0,5,3,3,4,3,4,1,The Midnight Coder
9801,similarity,0,5,1,4,1,4,0,2,0,3,The Quiet Observer
9802,similarity,2,0,1,2,5,5,5,1,3,5,The Minimalist Architect
9803,similarity,0,4,0,1,2,1,0,0,5,2,The Grounded Loyalist
9804,similarity,4,5,0,0,2,0,1,4,3,2,The Spontaneous Socialite
9805,similarity,2,3,4,4,5,1,2,3,4,4,The Calm Strategist
9806,similarity,4,4,5,5,3,3,1,2,2,1,The Digital Nomad
9807,similarity,2,2,5,4,1,4,2,1,3,3,The Free Spirit
9808,similarity,0,3,4,2,4,5,3,0,1,5,The Spontaneous Socialite
9809,similarity,2,1,4,1,4,5,2,5,4,2,The Pure Creator
9810,similarity,0,1,2,5,1,0,3,5,0,4,The Digital Nomad
9811,similarity,4,0,3,4,5,1,4,4,4,0,The Grounded Loyalist
9812,similarity,2,0,3,3,3,2,4,1,5,3,The Midnight Coder
9813,similarity,4,5,1,1,2,2,5,0,3,3,The Direct Idealist
9814,similarity,2,3,2,0,0,3,0,5,4,5,The Minimalist Architect
9815,similarity,0,4,2,5,3,4,1,5,2,1,The Grounded Loyalist
9816,similarity,2,2,1,3,1,0,0,4,0,4,The Focused Builder
9817,similarity,0,3,1,2,0,1,1,3,1,0,The Direct Idealist
9818,similarity,4,1,5,0,4,0,2,2,5,2,The Digital Nomad
9819,similarity,0,2,0,5,2,2,1,1,0,5,The Calm Strategist
9820,similarity,4,0,0,4,5,3,2,4,4,1,The Aesthetic Rover
9821,similarity,2,1,5,2,5,4,3,4,5,1,The Pure Creator
9822,similarity,0,5,5,1,2,4,2,3,3,4,The Digital Nomad
9823,similarity,2,5,3,5,0,5,4,2,5,0,The Quiet Observer
9824,similarity,0,4,4,4,4,0,5,1,2,2,The Aesthetic Rover
9825,similarity,4,4,4,3,1,1,0,0,0,5,The Direct Idealist
9826,similarity,0,3,3,1,1,3,5,5,1,1,The Midnight Coder
9827,similarity,4,3,3,0,4,2,0,5,5,3,The Calm Strategist
9828,similarity,2,2,3,5,2,3,1,2,0,0,The Focused Builder
9829,similarity,0,0,2,3,0,5,0,1,4,2,The Direct Idealist
9830,similarity,2,1,2,2,5,0,1,0,0,2,The Spontaneous Socialite
9831,similarity,0,5,0,2,3,5,2,5,3,4,The Calm Strategist
9832,similarity,4,0,1,1,0,1,1,5,1,1,The Aesthetic Rover
9833,similarity,0,4,1,0,4,2,2,4,2,3,The Free Spirit
9834,similarity,4,5,0,4,4,3,4,3,0,5,The Midnight Coder
9835,similarity,2,3,0,3,1,3,5,0,1,2,The Quiet Observer
9836,similarity,0,3,4,2,5,4,4,5,5,4,The Aesthetic Rover
9837,similarity,2,2,5,0,2,5,5,4,1,0,The Grounded Loyalist
9838,similarity,0,2,5,5,2,1,0,4,4,3,The Midnight Coder
9839,similarity,4,1,4,3,5,2,5,3,0,3,The Calm Strategist
9840,similarity,0,1,4,2,3,1,0,2,3,5,The Minimalist Architect
9841,similarity,4,0,2,1,1,2,1,1,1,2,The Free Spirit
9842,similarity,2,0,3,5,4,4,0,0,2,4,The Spontaneous Socialite
9843,similarity,4,5,3,4,4,5,1,4,0,0,The Pure Creator
9844,similarity,2,5,1,3,1,4,3,3,2,3,The Digital Nomad
9845,similarity,0,4,2,1,5,0,4,2,5,5,The Free Spirit
9846,similarity,4,2,2,0,3,1,3,1,1,1,The Midnight Coder
9847,similarity,0,2,1,4,2,2,4,0,4,3,The Pure Creator
9848,similarity,4,1,1,3,0,4,5,5,0,4,The Minimalist Architect
9849,similarity,2,1,5,2,3,3,4,5,3,0,The Grounded Loyalist
9850,similarity,4,0,0,0,1,4,5,4,1,2,The Focused Builder
9851,similarity,2,0,0,5,1,0,0,1,3,5,The Direct Idealist
9852,similarity,0,5,5,3,4,1,5,0,0,1,The Minimalist Architect
9853,similarity,4,5,5,2,2,0,0,5,2,3,The Free Spirit
9854,similarity,0,4,3,1,5,1,1,5,5,0,The Focused Builder
9855,similarity,4,4,4,5,3,3,3,4,1,2,The Pure Creator
9856,similarity,2,3,4,0,2,4,2,3,4,2,The Digital Nomad
9857,similarity,4,3,3,5,0,3,3,2,2,5,The Quiet Observer
9858,similarity,2,2,3,3,4,5,4,1,4,1,The Aesthetic Rover
9859,similarity,0,2,3,2,1,0,3,4,1,3,The Pure Creator
9860,similarity,4,0,2,0,1,1,4,4,3,0,The Minimalist Architect
9861,similarity,0,1,2,5,4,3,5,3,0,2,The Quiet Observer
9862,similarity,4,5,0,4,2,2,4,2,2,4,The Focused Builder
9863,similarity,2,4,1,2,0,3,5,1,0,0,The Direct Idealist
9864,similarity,4,4,1,1,5,5,0,0,1,3,The Spontaneous Socialite
9865,similarity,2,3,0,0,3,0,1,5,5,3,The Calm Strategist
9866,similarity,0,3,0,4,0,5,1,5,2,5,The Focused Builder
9867,similarity,2,2,4,3,4,1,2,2,4,2,The Free Spirit
9868,similarity,0,2,5,1,4,2,3,1,1,4,The Spontaneous Socialite
9869,similarity,4,1,5,0,1,3,2,0,3,0,The Quiet Observer
9870,similarity,2,1,4,5,5,4,3,5,1,3,The Aesthetic Rover
9871,similarity,4,0,4,3,2,4,4,5,2,5,The Grounded Loyalist
9872,similarity,2,0,4,2,0,5,3,4,0,1,The Midnight Coder
9873,similarity,0,4,3,1,0,0,4,3,3,4,The Quiet Observer
9874,similarity,2,5,3,5,3,2,5,2,5,4,The Minimalist Architect
9875,similarity,0,3,1,4,1,1,0,5,2,0,The Grounded Loyalist
9876,similarity,4,4,2,2,4,2,5,4,4,3,The Spontaneous Socialite
9877,similarity,2,2,2,1,4,4,1,4,2,5,The Calm Strategist
9878,similarity,4,3,1,0,1,5,2,3,3,1,The Digital Nomad
9879,similarity,2,1,1,4,5,4,1,2,1,3,The Free Spirit
9880,similarity,0,0,5,3,3,0,2,1,2,0,The Spontaneous Socialite
9881,similarity,2,0,0,1,2,1,3,0,0,2,The Pure Creator
9882,similarity,0,5,0,2,0,2,2,0,3,4,The Digital Nomad
9883,similarity,4,5,5,1,3,3,3,3,5,5,The Grounded Loyalist
9884,similarity,2,4,5,5,1,3,4,2,3,1,The Midnight Coder
9885,similarity,4,4,3,4,1,4,5,1,4,3,The Direct Idealist
9886,similarity,2,2,4,3,4,5,4,0,2,0,The Minimalist Architect
9887,similarity,0,3,4,1,2,1,5,5,3,2,The Grounded Loyalist
9888,similarity,2,1,2,0,5,0,1,5,1,4,The Focused Builder
9889,similarity,0,2,3,4,3,1,0,4,2,1,The Direct Idealist
9890,similarity,4,0,3,3,3,3,1,1,0,3,The Digital Nomad
9891,similarity,0,1,2,2,0,4,2,0,4,5,The Calm Strategist
9892,similarity,4,5,2,0,4,5,1,5,5,0,The Aesthetic Rover
9893,similarity,2,0,0,5,1,5,2,4,3,2,The Pure Creator
9894,similarity,0,4,1,4,1,0,3,4,4,4,The Digital Nomad
9895,similarity,2,3,1,2,4,1,4,3,2,0,The Quiet Observer
9896,similarity,5,3,0,1,2,3,3,2,3,3,The Direct Idealist
9897,similarity,3,2,0,5,0,2,4,1,1,5,The Minimalist Architect
9898,similarity,5,2,4,4,5,3,5,4,5,1,The Calm Strategist
9899,similarity,3,0,5,3,3,4,5,4,0,4,The Focused Builder
9900,similarity,1,1,5,1,0,0,0,3,4,4,The Direct Idealist
9901,similarity,5,5,4,0,4,1,1,2,5,0,The Digital Nomad
9902,similarity,1,0,4,5,2,0,0,1,3,3,The Calm Strategist
9903,similarity,5,4,4,3,1,2,1,0,5,5,The Aesthetic Rover
9904,similarity,3,5,3,2,5,3,2,5,2,1,The Pure Creator
9905,similarity,5,3,3,0,2,4,3,5,4,4,The Midnight Coder
9906,similarity,3,4,1,5,0,4,2,2,1,0,The Quiet Observer
9907,similarity,1,2,2,0,0,5,3,1,5,2,The Aesthetic Rover
9908,similarity,5,3,2,4,3,0,4,0,0,5,The Direct Idealist
9909,similarity,1,1,1,3,1,2,4,5,4,5,The Midnight Coder
9910,similarity,5,2,1,1,4,1,5,5,0,1,The Calm Strategist
9911,similarity,3,0,5,0,4,2,0,4,3,3,The Focused Builder
9912,similarity,5,4,0,5,2,4,5,3,5,0,The Free Spirit
9913,similarity,3,5,0,3,5,5,0,2,2,2,The Spontaneous Socialite
9914,similarity,1,3,5,2,3,0,1,5,4,4,The Calm Strategist
9915,similarity,3,4,5,1,2,5,2,4,1,1,The Digital Nomad
9916,similarity,1,2,3,5,0,1,1,4,5,3,The Free Spirit
9917,similarity,5,3,4,4,3,2,2,3,1,5,The Midnight Coder
9918,similarity,3,1,4,2,1,3,3,2,4,0,The Quiet Observer
9919,similarity,5,2,2,1,5,3,2,1,0,2,The Minimalist Architect
9920,similarity,3,0,3,0,4,4,4,0,3,4,The Grounded Loyalist
9921,similarity,1,1,3,4,2,5,5,5,5,1,The Midnight Coder
9922,similarity,3,5,2,3,5,1,4,3,2,3,The Direct Idealist
9923,similarity,1,0,2,2,3,2,5,2,0,5,The Minimalist Architect
9924,similarity,5,4,0,0,3,1,0,1,2,2,The Free Spirit
9925,similarity,3,4,1,5,0,3,5,0,5,4,The Spontaneous Socialite
9926,similarity,5,3,1,3,4,4,0,5,1,0,The Pure Creator
9927,similarity,3,3,0,2,1,5,1,5,4,0,The Digital Nomad
9928,similarity,1,2,0,1,1,4,2,4,0,3,The Free Spirit
9929,similarity,3,0,4,5,5,0,1,3,3,5,The Aesthetic Rover
9930,similarity,1,1,5,4,2,1,2,0,5,1,The Pure Creator
9931,similarity,5,5,5,2,0,2,4,5,3,4,The Minimalist Architect
9932,similarity,3,0,4,1,5,2,3,4,0,0,The Grounded Loyalist
9933,similarity,5,4,4,2,3,3,4,4,2,2,The Focused Builder
9934,similarity,3,5,4,0,0,4,5,3,5,5,The Direct Idealist
9935,similarity,1,3,3,5,4,0,4,2,1,1,The Minimalist Architect
9936,similarity,3,4,3,4,2,1,5,1,4,1,The Calm Strategist
9937,similarity,1,2,1,2,1,0,0,0,0,4,The Focused Builder
9938,similarity,5,2,2,1,5,2,1,4,4,0,The Pure Creator
9939,similarity,1,1,2,5,2,3,0,3,1,2,The Spontaneous Socialite
9940,similarity,5,1,1,4,0,4,1,2,3,5,The Quiet Observer
9941,similarity,3,0,1,3,0,4,2,1,0,1,The Aesthetic Rover
9942,similarity,1,0,5,1,3,5,2,0,2,3,The Pure Creator
9943,similarity,3,5,0,0,1,0,3,5,0,5,The Midnight Coder
9944,similarity,1,3,0,5,4,1,4,5,1,0,The Quiet Observer
9945,similarity,5,4,5,3,4,3,3,2,5,2,The Focused Builder
9946,similarity,1,2,5,2,2,2,4,1,0,4,The Grounded Loyalist
9947,similarity,5,3,3,0,5,3,5,0,4,1,The Spontaneous Socialite
9948,similarity,3,1,4,5,3,5,0,5,1,3,The Calm Strategist
9949,similarity,1,2,4,4,0,0,5,5,3,5,The Focused Builder
9950,similarity,3,0,2,2,0,5,0,4,1,2,The Free Spirit
